syrian_town_walker,Syrus Urbanus,Syri Urbani,Latin,Syrian City-dweller
syrian_town_walker_female,Syra Urbana Mulier,Syrae Urbanae Mulieres,Latin,Syrian City Woman
galatian_town_walker,Galaticus Urbanus,Galatici Urbani,Latin,Galatian City-dweller
galatian_town_walker_female,Galatica Urbana Mulier,Galaticae Urbanae Mulieres,Latin,Galatian City Woman
eastern_town_walker,Orientalis Urbanus,Orientales Urbani,Latin,Eastern City-dweller
eastern_town_walker_female,Orientalis Urbana Mulier,Orientales Urbanae Mulieres,Latin,Eastern City Woman
parthian_town_walker,Parthicus Nobilis,Parthici Nobiles,Latin,Parthian Nobleman
parthian_town_walker_female,Parthica Nobilis Mulier,Parthicae Nobiles Mulieres,Latin,Parthian Noble Woman
persian_town_walker,Persicus Nobilis,Persici Nobiles,Latin,Persian Nobleman
persian_town_walker_female,Persica Nobilis Mulier,Persicae Nobiles Mulieres,Latin,Persian Noble Woman
roman_town_walker,Civis,Cives,Latin,Citizen
roman_town_walker_female,Civis Femina,Cives Feminae,Latin,Female Citizen
gallish_town_walker,Gallicus Nobilis,Gallici Nobiles,Latin,Gallic Nobleman
gallish_town_walker_female,Gallica Nobilis Mulier,Gallicae Nobiles Mulieres,Latin,Gallic Noble Woman
greek_town_walker,Graecus Nobilis,Graeci Nobiles,Latin,Greek Nobleman
greek_town_walker_female,Graeca Nobilis Mulier,Graecae Nobiles Mulieres,Latin,Greek Noble Woman
hispanic_town_walker,Hispanus Nobilis,Hispani Nobiles,Latin,Hispanic Nobleman
hispanic_town_walker_female,Hispana Nobilis Mulier,Hispanae Nobiles Mulieres,Latin,Hispanic Noble Woman
illyrian_town_walker,Illyricus Nobilis,Illyrici Nobiles,Latin,Illyrian Nobleman
illyrian_town_walker_female,Illyrica Nobilis Mulier,Illyricae Nobiles Mulieres,Latin,Illyrian Noble Woman
celtic_town_walker,Celticus Nobilis,Celtici Nobiles,Latin,Celtic Nobleman
celtic_town_walker_female,Celtica Nobilis Mulier,Celticae Nobiles Mulieres,Latin,Celtic Noble Woman
germanic_town_walker,Germanicus Nobilis,Germanici Nobiles,Latin,Germanic Nobleman
germanic_town_walker_female,Germanica Nobilis Mulier,Germanicae Nobiles Mulieres,Latin,Germanic Noble Woman
dacian_town_walker,Dacicus Nobilis,Dacici Nobiles,Latin,Dacian Nobleman
dacian_town_walker_female,Dacica Nobilis Mulier,Dacicae Nobiles Mulieres,Latin,Dacian Noble Woman
thracian_town_walker,Thracicus Nobilis,Thracici Nobiles,Latin,Thracian Nobleman
thracian_town_walker_female,Thracica Nobilis Mulier,Thracicae Nobiles Mulieres,Latin,Thracian Noble Woman
armenian_town_walker,Caucasicus Nobilis,Caucasici Nobiles,Latin,Caucasian Nobleman
armenian_town_walker_female,Caucasica Nobilis Mulier,Caucasicae Nobiles Mulieres,Latin,Caucasian Noble Woman
arab_town_walker,Arabicus Nobilis,Arabici Nobiles,Latin,Arabian Nobleman
arab_town_walker_female,Arabica Nobilis Mulier,Arabicae Nobiles Mulieres,Latin,Arabian Noble Woman
egyptian_town_walker,Aegyptius Nobilis,Aegyptii Nobiles,Latin,Egyptian Nobleman
egyptian_town_walker_female,Aegyptia Nobilis Mulier,Aegyptiae Nobiles Mulieres,Latin,Egyptian Noble Woman
berber_town_walker,Berberus Nobilis,Berberi Nobiles,Latin,Berber Nobleman
berber_town_walker_female,Berbera Nobilis Mulier,Berberae Nobiles Mulieres,Latin,Berber Noble Woman
garamantian_town_walker,Garamanticus Nobilis,Garamantici Nobiles,Latin,Garamantian Nobleman
garamantian_town_walker_female,Garamantica Nobilis Mulier,Garamanticae Nobiles Mulieres,Latin,Garamantian Noble Woman
boy,Puer,Pueri,Latin,Boy
girl,Puella,Puellae,Latin,Girl
african_man,Nubianus Tribulis,Nubiani Tribules,Latin,Nubian Tribesman
african_woman,Nubiana Tribulis Mulier,Nubianae Tribules Mulieres,Latin,Nubian Tribeswoman
saka_man,Sacicus Tribulis,Sacici Tribules,Latin,Saka Tribesman
saka_woman,Sacica Tribulis Mulier,Sacicae Tribules Mulieres,Latin,Saka Tribeswoman
sarmatian_village_walker,Sarmaticus Tribulis,Sarmatici Tribules,Latin,Sarmatian Tribesman
sarmatian_village_walker_female,Sarmatica Tribulis Mulier,Sarmaticae Tribules Mulieres,Latin,Sarmatian Tribeswoman
bosporan_village_walker,Bosporanus Rusticus,Bosporani Rustici,Latin,Bosporan Peasant
bosporan_village_walker_female,Bosporana Rustica,Bosporanae Rusticae,Latin,Bosporan Peasant Woman
judean_village_walker,Iudaeus Rusticus,Iudaei Rustici,Latin,Judean Peasant
judean_village_walker_female,Iudaea Rustica,Iudaeae Rusticae,Latin,Judean Peasant Woman
eastern_village_walker,Orientalis Rusticus,Orientales Rustici,Latin,Eastern Peasant
eastern_village_walker_female,Orientalis Rustica,Orientales Rusticae,Latin,Eastern Peasant Woman
galatian_village_walker,Galaticus Rusticus,Galatici Rustici,Latin,Galatian Peasant
galatian_village_walker_female,Galatica Rustica,Galaticae Rusticae,Latin,Galatian Peasant Woman
syrian_village_walker,Syrus Rusticus,Syri Rustici,Latin,Syrian Peasant
syrian_village_walker_female,Syra Rustica,Syrae Rusticae,Latin,Syrian Peasant Woman
greek_village_walker,Graecus Rusticus,Graeci Rustici,Latin,Greek Peasant
greek_village_walker_female,Graeca Rustica,Graecae Rusticae,Latin,Greek Peasant Woman
illyrian_village_walker,Illyricus Rusticus,Illyrici Rustici,Latin,Illyrian Peasant
illyrian_village_walker_female,Illyrica Rustica,Illyricae Rusticae,Latin,Illyrian Peasant Woman
parthian_village_walker,Parthicus Tribulis,Parthici Tribules,Latin,Parthian Tribesman
parthian_village_walker_female,Parthica Tribulis Mulier,Parthicae Tribules Mulieres,Latin,Parthian Tribeswoman
persian_village_walker,Persicus Rusticus,Persici Rustici,Latin,Persian Peasant
persian_village_walker_female,Persica Rustica,Persicae Rusticae,Latin,Persian Peasant Woman
gaul_village_walker,Gallicus Rusticus,Gallici Rustici,Latin,Gallic Peasant
gaul_village_walker_female,Gallica Rustica,Gallicae Rusticae,Latin,Gallic Peasant Woman
roman_village_walker,Romanus Rusticus,Romani Rustici,Latin,Roman Peasant
roman_village_walker_female,Romana Rustica,Romanae Rusticae,Latin,Roman Peasant Woman
hispanic_village_walker,Hispanus Rusticus,Hispani Rustici,Latin,Hispanic Peasant
hispanic_village_walker_female,Hispana Rustica,Hispanae Rusticae,Latin,Hispanic Peasant Woman
celtic_village_walker,Celticus Tribulis,Celtici Tribules,Latin,Celtic Tribesman
celtic_village_walker_female,Celtica Tribulis Mulier,Celticae Tribules Mulieres,Latin,Celtic Tribeswoman
germanic_village_walker,Germanicus Tribulis,Germanici Tribules,Latin,Germanic Tribesman
germanic_village_walker_female,Germanica Tribulis Mulier,Germanicae Tribules Mulieres,Latin,Germanic Tribeswoman
dacian_village_walker,Dacicus Rusticus,Dacici Rustici,Latin,Dacian Peasant
dacian_village_walker_female,Dacica Rustica,Dacicae Rusticae,Latin,Dacian Peasant Woman
thracian_village_walker,Thracicus Rusticus,Thracici Rustici,Latin,Thracian Peasant
thracian_village_walker_female,Thracica Rustica,Thracicae Rusticae,Latin,Thracian Peasant Woman
armenian_village_walker,Caucasicus Tribulis,Caucasici Tribules,Latin,Caucasian Tribesman
armenian_village_walker_female,Caucasica Tribulis Mulier,Caucasicae Tribules Mulieres,Latin,Caucasian Tribeswoman
arab_village_walker,Arabicus Tribulis,Arabici Tribules,Latin,Arabian Tribesman
arab_village_walker_female,Arabica Tribulis Mulier,Arabicae Tribules Mulieres,Latin,Arabian Tribeswoman
egyptian_village_walker,Aegyptius Rusticus,Aegyptii Rustici,Latin,Egyptian Peasant
egyptian_village_walker_female,Aegyptia Rustica Mulier,Aegyptiae Rusticae Mulieres,Latin,Egyptian Peasant Woman
berber_village_walker,Berberus Tribulis,Berberi Tribules,Latin,Berber Tribesman
berber_village_walker_female,Berbera Tribulis Mulier,Berberae Tribules Mulieres,Latin,Berber Tribeswoman
garamantian_village_walker,Garamanticus Tribulis,Garamantici Tribules,Latin,Garamantian Tribesman
garamantian_village_walker_female,Garamantica Tribulis Mulier,Garamanticae Tribules Mulieres,Latin,Garamantian Tribeswoman
spy_walker_1,Nobilis,Nobiles,Latin,Nobleman
spy_walker_2,Nobilis Mulier,Nobiles Mulieres,Latin,Noble Woman
ransom_broker_1,Venalicius Gaius Sextus,Venalicius Gaius Sextus,Latin,Slave Dealer Gaius Sextus
ransom_broker_2,Doulon Emporos Aichaikos,Doulon Emporos Aichaikos,Greek,Slave Merchant Aichaikos
ransom_broker_3,Venalicius Honorius,Venalicius Honorius,Latin,Slave Dealer Honorius
ransom_broker_4,Doulon Emporos Nereus,Doulon Emporos Nereus,Greek,Slave Merchant Nereus
ransom_broker_5,Venalicius Flavius,Venalicius Flavius,Latin,Slave Dealer Flavius
ransom_broker_6,Doulon Emporos Parthos,Doulon Emporos Parthos,Greek,Slave Merchant Parthos
ransom_broker_7,Venalicius Decimus,Venalicius Decimus,Latin,Slave Dealer Decimus
ransom_broker_8,Doulon Emporos Phazinamos,Doulon Emporos Phazinamos,Greek,Slave Merchant Phazinamos
ransom_broker_9,Venalicius Remus,Venalicius Remus,Latin,Slave Dealer Remus
ransom_broker_10,Doulon Emporos Blaikisa,Doulon Emporos Blaikisa,Greek,Slave Merchant Blaikisa
tavern_traveler_1,Epelytes,Epelytes,Greek,Traveler / Newcomer
tavern_traveler_2,Epelytes,Epelytes,Greek,Traveler / Newcomer
tavern_traveler_3,Epelytes,Epelytes,Greek,Traveler / Newcomer
tavern_traveler_4,Epelytes,Epelytes,Greek,Traveler / Newcomer
tavern_traveler_5,Viator,Viator,Latin,Traveler
tavern_traveler_6,Viator,Viator,Latin,Traveler
tavern_traveler_7,Viator,Viator,Latin,Traveler
tavern_traveler_8,Epelytes,Epelytes,Greek,Traveler / Newcomer
tavern_traveler_9,Viator,Viator,Latin,Traveler
tavern_traveler_10,Carant,Carant,Proto-Celtic,Friend / Kinsman
tavern_traveler_11,Weljakwumo,Weljakwumo,Proto-Germanic,Guest / Welcome One
tavern_traveler_12,Viator,Viator,Latin,Traveler
tavern_traveler_13,Epelytes,Epelytes,Greek,Traveler / Newcomer
tavern_traveler_14,Epelytes,Epelytes,Greek,Traveler / Newcomer
tavern_traveler_15,Epelytes,Epelytes,Greek,Traveler / Newcomer
tavern_traveler_16,Epelytes,Epelytes,Greek,Traveler / Newcomer
tavern_traveler_17,Epelytes,Epelytes,Greek,Traveler / Newcomer
tavern_traveler_18,Epelytes,Epelytes,Greek,Traveler / Newcomer
tavern_traveler_19,Viator,Viator,Latin,Traveler
tavern_traveler_20,Viator,Viator,Latin,Traveler
tavern_bookseller_1,Librarius,Librarius,Latin,Bookseller
tavern_bookseller_2,Librarius,Librarius,Latin,Bookseller
tavern_bookseller_3,Biblos Emporos,Biblos Emporos,Greek,Book Merchant
tavern_bookseller_4,Librarius,Librarius,Latin,Bookseller
tavern_minstrel_1,Bardos,Bardos,Greek (from Celtic),Bard
tavern_minstrel_2,Poietes,Poietes,Greek,Poet
tavern_minstrel_3,Poietes,Poietes,Greek,Poet
tavern_minstrel_4,Poeta,Poeta,Latin,Poet
tavern_minstrel_5,Poeta,Poeta,Latin,Poet
slave,Servus,Servi,Latin,Slave
slave_roman,Servus Romanus,Servi Romani,Latin,Roman Slave
slave_dacian,Servus Dacicus,Servi Dacici,Latin,Dacian Slave
slave_thracian,Servus Thracicus,Servi Thracici,Latin,Thracian Slave
slave_celt,Servus Celticus,Servi Celtici,Latin,Celtic Slave
slave_sarmatian,Servus Sarmaticus,Servi Sarmatici,Latin,Sarmatian Slave
slave_germanic,Servus Germanicus,Servi Germanici,Latin,Germanic Slave
slave_caucasian,Servus Caucasicus,Servi Caucasici,Latin,Caucasian Slave
slave_parthian,Servus Parthicus,Servi Parthici,Latin,Parthian Slave
slave_persian,Servus Persicus,Servi Persici,Latin,Persian Slave
slave_judean,Servus Iudaeus,Servi Iudaei,Latin,Judean Slave
slave_bosporan,Servus Bosporanus,Servi Bosporani,Latin,Bosporan Slave
slave_arabian,Servus Arabicus,Servi Arabici,Latin,Arabian Slave
slave_berber,Servus Maurus,Servi Mauri,Latin,Berber (Moorish) Slave
slave_garmantian,Servus Garamanticus,Servi Garamantici,Latin,Garamantian Slave
slave_nubian,Servus Nubianus,Servi Nubiani,Latin,Nubian Slave
slave_saka,Servus Sacae,Servi Sacae,Latin,Saka Slave
slave_greek,Servus Graecus,Servi Graeci,Latin,Greek Slave
slave_illyrian,Servus Illyricus,Servi Illyrici,Latin,Illyrian Slave
slave_hispanic,Servus Hispanicus,Servi Hispanici,Latin,Hispanic Slave
slave_gaul,Servus Gallicus,Servi Gallici,Latin,Gallic Slave
slave_egyptian,Servus Aegyptius,Servi Aegyptii,Latin,Egyptian Slave
slave_syrian,Servus Syrus,Servi Syri,Latin,Syrian Slave
slave_eastern,Servus Orientalis,Servi Orientales,Latin,Eastern Slave
slave_galatian,Servus Galaticus,Servi Galatici,Latin,Galatian Slave
slave_mine,Servus,Servi,Latin,Slave
slave_female,Serva,Servae,Latin,Female Slave
slave_female_roman,Serva Romana,Servae Romanae,Latin,Roman Female Slave
slave_female_dacian,Serva Dacica,Servae Dacicae,Latin,Dacian Female Slave
slave_female_thracian,Serva Thracica,Servae Thracicae,Latin,Thracian Female Slave
slave_female_celt,Serva Celtica,Servae Celticae,Latin,Celtic Female Slave
slave_female_galatian,Serva Galatica,Servae Galaticae,Latin,Galatian Female Slave
slave_female_sarmatian,Serva Sarmatica,Servae Sarmaticae,Latin,Sarmatian Female Slave
slave_female_germanic,Serva Germanica,Servae Germanicae,Latin,Germanic Female Slave
slave_female_caucasian,Serva Caucasica,Servae Caucasicae,Latin,Caucasian Female Slave
slave_female_parthian,Serva Parthica,Servae Parthicae,Latin,Parthian Female Slave
slave_female_persian,Serva Persica,Servae Persicae,Latin,Persian Female Slave
slave_female_judean,Serva Iudaea,Servae Iudaeae,Latin,Judean Female Slave
slave_female_bosporan,Serva Bosporana,Servae Bosporanae,Latin,Bosporan Female Slave
slave_female_arabian,Serva Arabica,Servae Arabicae,Latin,Arabian Female Slave
slave_female_berber,Serva Maura,Servae Maurae,Latin,Berber (Moorish) Female Slave
slave_female_garmantian,Serva Garamantica,Servae Garamanticae,Latin,Garamantian Female Slave
slave_female_nubian,Serva Nubiana,Servae Nubianae,Latin,Nubian Female Slave
slave_female_saka,Serva Saca,Servae Sacae,Latin,Saka Female Slave
slave_female_greek,Serva Graeca,Servae Graecae,Latin,Greek Female Slave
slave_female_illyrian,Serva Illyrica,Servae Illyricae,Latin,Illyrian Female Slave
slave_female_hispanic,Serva Hispanica,Servae Hispanicae,Latin,Hispanic Female Slave
slave_female_gaul,Serva Gallica,Servae Gallicae,Latin,Gallic Female Slave
slave_female_egyptian,Serva Aegyptia,Servae Aegyptiae,Latin,Egyptian Female Slave
slave_female_syrian,Serva Syra,Servae Syrae,Latin,Syrian Female Slave
slave_female_eastern,Serva Orientalis,Servae Orientales,Latin,Eastern Female Slave
dacian_deserter,Desertor Dacus,Desertores Daci,Latin,Dacian Deserter
briton_deserter,Desertor Celticus,Desertores Celtici,Latin,Celtic Deserter
sarmatian_deserter,Desertor Sarmata,Desertores Sarmatae,Latin,Sarmatian Deserter
germanic_deserter,Desertor Germanicus,Desertores Germani,Latin,Germanic Deserter
caucasian_deserter,Desertor Caucasicus,Desertores Caucasici,Latin,Caucasian Deserter
parthian_deserter,Desertor Parthus,Desertores Parthi,Latin,Parthian Deserter
judean_deserter,Desertor Iudaeus,Desertores Iudaei,Latin,Judean Deserter
roman_deserter,Desertor Romanus,Desertores Romani,Latin,Roman Deserter
syrian_deserter,Desertor Syricus,Desertores Syrici,Latin,Syrian Deserter
arabian_deserter,Desertor Arabicus,Desertores Arabici,Latin,Arabian Deserter
berber_deserter,Desertor Maurus,Desertores Mauri,Latin,Berber (Moorish) Deserter
garamantian_deserter,Desertor Garamans,Desertores Garamantes,Latin,Garamantian Deserter
nubian_deserter,Desertor Nubianus,Desertores Nubiani,Latin,Nubian Deserter
saka_deserter,Sacae Desertor,Sacae Desertores,Latin,Saka Deserter
egyptian_deserter,Desertor Aegyptius,Desertores Aegyptii,Latin,Egyptian Deserter
roman_priest_female,Sacerdos,Sacerdotes,Latin,Priestess
roman_priest,Sacerdos,Sacerdotes,Latin,Priest
jewish_priest,Kohen,Kohanim,Hebrew,Priest (of the Temple)
christian_priest,Sacerdos,Sacerdotes,Latin,Priest
norse_priest,Gudjaen,Gudjaeniz,Proto-Germanic,Priest / Chieftain
celtic_druid,Draid,Draoidhean,Proto-Celtic,Druid
dacian_priest,Ziratos,Ziratoi,Thracian (Reconstructed),Seer / Holy One
sarmatian_sky_priest,Asman-magus,Asman-magun,Old Iranian (Sarmatian),Sky-Mage / Sky Priest
sarmatian_priest,Enaree,Enarei,Greek (from Scythian),Shaman / Soothsayer
caucasian_priest,Kadagi,Kadagi,Kartvelian (Old Georgian),Mage / Priest
armenian_priest,K urm,K rmerk,Classical Armenian,Priest (Pagan)
persian_priest,Mobad,Mobad,Pahlavi (Middle Persian),Mage / Zoroastrian Priest
arabian_priest,Afkal,Afkal,Sabaean / Arabic,Mage / Priest
berber_priest,Amussnaw,Imussnawen,Libyco-Berber,The KnowerWise One
garamantian_priest,W'b n Jmn,W'bw n Jmn,Late Egyptian,Pure One (Priest) of Ammon
nubian_priest,Pelmos Apedemakli,Pelmosli Apedemakli,Meroitic,Priest of Apedemak
follower_woman,Focaria,Focariae,Latin,Camp Follower
african_follower_woman,Nubiana Focaria,Nubianae Focariae,Latin,Nubian Camp Follower
saka_follower_woman,Sacica Focaria,Sacicae Focariae,Latin,Saka Camp Follower
sarmatian_follower_woman,Sarmatica Focaria,Sarmaticae Focariae,Latin,Sarmatian Camp Follower
bosporan_follower_woman,Bosporana Focaria,Bosporanae Focariae,Latin,Bosporan Camp Follower
judean_follower_woman,Iudaea Focaria,Iudaeae Focariae,Latin,Judean Camp Follower
eastern_follower_woman,Orientalis Focaria,Orientales Focariae,Latin,Eastern Camp Follower
galatian_follower_woman,Galatica Focaria,Galaticae Focariae,Latin,Galatian Camp Follower
syrian_follower_woman,Syra Focaria,Syrae Focariae,Latin,Syrian Camp Follower
greek_follower_woman,Graeca Focaria,Graecae Focariae,Latin,Greek Camp Follower
illyrian_follower_woman,Illyrica Focaria,Illyricae Focariae,Latin,Illyrian Camp Follower
parthian_follower_woman,Parthica Focaria,Parthicae Focariae,Latin,Parthian Camp Follower
persian_follower_woman,Persica Focaria,Persicae Focariae,Latin,Persian Camp Follower
gaul_follower_woman,Gallica Focaria,Gallicae Focariae,Latin,Gallic Camp Follower
roman_follower_woman,Romana Focaria,Romanae Focariae,Latin,Roman Camp Follower
hispanic_follower_woman,Hispana Focaria,Hispanae Focariae,Latin,Hispanic Camp Follower
celtic_follower_woman,Celtica Focaria,Celticae Focariae,Latin,Celtic Camp Follower
germanic_follower_woman,Germanica Focaria,Germanicae Focariae,Latin,Germanic Camp Follower
dacian_follower_woman,Dacica Focaria,Dacicae Focariae,Latin,Dacian Camp Follower
thracian_follower_woman,Thracica Focaria,Thracicae Focariae,Latin,Thracian Camp Follower
armenian_follower_woman,Caucasica Focaria,Caucasicae Focariae,Latin,Caucasian Camp Follower
soldier_wife,Soldier Wife,Soldier Wifes,English,Soldier Wife
african_soldier_wife,Nubiana Coniunx,Nubianae Coniuges,Latin,Nubian Soldier Wife
saka_soldier_wife,Sacica Coniunx,Sacicae Coniuges,Latin,Saka Soldier Wife
sarmatian_soldier_wife,Sarmatica Coniunx,Sarmaticae Coniuges,Latin,Sarmatian Soldier Wife
bosporan_soldier_wife,Bosporana Coniunx,Bosporanae Coniuges,Latin,Bosporan Soldier Wife
judean_soldier_wife,Iudaea Coniunx,Iudaeae Coniuges,Latin,Judean Soldier Wife
eastern_soldier_wife,Orientalis Coniunx,Orientales Coniuges,Latin,Eastern Soldier Wife
galatian_soldier_wife,Galatica Coniunx,Galaticae Coniuges,Latin,Galatian Soldier Wife
syrian_soldier_wife,Syra Coniunx,Syrae Coniuges,Latin,Syrian Soldier Wife
greek_soldier_wife,Graeca Coniunx,Graecae Coniuges,Latin,Greek Soldier Wife
illyrian_soldier_wife,Illyrica Coniunx,Illyricae Coniuges,Latin,Illyrian Soldier Wife
parthian_soldier_wife,Parthica Coniunx,Parthicae Coniuges,Latin,Parthian Soldier Wife
persian_soldier_wife,Persica Coniunx,Persicae Coniuges,Latin,Persian Soldier Wife
gaul_soldier_wife,Gallica Coniunx,Gallicae Coniuges,Latin,Gallic Soldier Wife
roman_soldier_wife,Romana Coniunx,Romanae Coniuges,Latin,Roman Soldier Wife
hispanic_soldier_wife,Hispana Coniunx,Hispanae Coniuges,Latin,Hispanic Soldier Wife
celtic_soldier_wife,Celtica Coniunx,Celticae Coniuges,Latin,Celtic Soldier Wife
germanic_soldier_wife,Germanica Coniunx,Germanicae Coniuges,Latin,Germanic Soldier Wife
dacian_soldier_wife,Dacica Coniunx,Dacicae Coniuges,Latin,Dacian Soldier Wife
thracian_soldier_wife,Thracica Coniunx,Thracicae Coniuges,Latin,Thracian Soldier Wife
armenian_soldier_wife,Caucasica Coniunx,Caucasicae Coniuges,Latin,Caucasian Soldier Wife
